,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
65,1705013,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP024,0 .. 20 k,299,"24 Aug, 2021"
66,1705014,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP025,0 .. 20 k,299,"24 Aug, 2021"
67,1705015,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP026,0 .. 20 k,299,"24 Aug, 2021"
68,1705016,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP027,0 .. 20 k,299,"24 Aug, 2021"
69,1705017,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP028,0 .. 20 k,299,"24 Aug, 2021"
70,1705018,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP029,0 .. 20 k,299,"24 Aug, 2021"
71,1705019,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP030,0 .. 20 k,299,"24 Aug, 2021"
72,1705040,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP031,0 .. 20 k,299,"28 Aug, 2021"
73,1705041,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP032,0 .. 20 k,299,"28 Aug, 2021"
74,1705042,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP033,0 .. 20 k,299,"28 Aug, 2021"
75,1705043,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP034,0 .. 20 k,299,"28 Aug, 2021"
76,1705044,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP035,0 .. 20 k,299,"28 Aug, 2021"
77,1705045,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP036,0 .. 20 k,299,"1 Sep, 2021"
78,1705046,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP037,0 .. 20 k,299,"1 Sep, 2021"
79,1705047,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP038,0 .. 20 k,299,"1 Sep, 2021"
80,1705048,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP039,0 .. 20 k,299,"1 Sep, 2021"
81,1705049,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP040,0 .. 20 k,299,"1 Sep, 2021"
82,1705050,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP041,0 .. 20 k,299,"1 Sep, 2021"
83,1705051,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP042,0 .. 20 k,299,"1 Sep, 2021"
84,1705052,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP043,0 .. 20 k,299,"1 Sep, 2021"
85,1705053,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP044,0 .. 20 k,299,"1 Sep, 2021"
86,1705054,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP045,0 .. 20 k,299,"1 Sep, 2021"
87,1705055,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP046,0 .. 20 k,299,"1 Sep, 2021"
88,1705056,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP047,0 .. 20 k,299,"1 Sep, 2021"
89,1705057,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP048,0 .. 20 k,299,"1 Sep, 2021"
90,1705058,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP049,0 .. 20 k,299,"1 Sep, 2021"
91,1705059,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP050,0 .. 20 k,299,"1 Sep, 2021"
92,1705060,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP051,0 .. 20 k,299,"9 Sep, 2021"
93,1705061,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP052,0 .. 20 k,299,"9 Sep, 2021"
94,1705062,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP053,0 .. 20 k,299,"9 Sep, 2021"
95,1705063,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP054,0 .. 20 k,299,"9 Sep, 2021"
96,1705064,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP055,0 .. 20 k,299,"9 Sep, 2021"
97,1705065,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP056,0 .. 20 k,299,"9 Sep, 2021"
98,1705066,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP057,0 .. 20 k,299,"9 Sep, 2021"
99,1705067,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP058,0 .. 20 k,299,"9 Sep, 2021"
100,1705068,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP059,0 .. 20 k,299,"9 Sep, 2021"
101,1705069,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP060,0 .. 20 k,299,"9 Sep, 2021"
102,1705070,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP061,0 .. 20 k,299,"11 Sep, 2021"
103,1705071,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP062,0 .. 20 k,299,"11 Sep, 2021"
104,1705072,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP063,0 .. 20 k,299,"11 Sep, 2021"
105,1705073,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP064,0 .. 20 k,299,"11 Sep, 2021"
106,1705074,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP065,0 .. 20 k,299,"11 Sep, 2021"
